Date,KO,PEP
2021-04-05,45.50029373168945,122.58599853515625
2021-04-06,45.827693939208984,123.02272033691406
2021-04-07,45.90522766113281,122.80007934570312
2021-04-08,45.76737976074219,122.05512237548828
2021-04-09,45.8190803527832,122.08082580566406
2021-04-12,45.965538024902344,122.46612548828125
2021-04-13,45.74152755737305,122.49183654785156
2021-04-14,45.73291778564453,121.68689727783203
2021-04-15,45.94831848144531,121.85816955566406
2021-04-16,46.2498664855957,123.44229125976562
2021-04-19,46.525577545166016,123.9474868774414
2021-04-20,46.67204284667969,124.7695541381836
2021-04-21,47.051143646240234,125.85701751708984
2021-04-22,46.90467071533203,125.07778930664062
2021-04-23,46.93052291870117,124.87228393554688
2021-04-26,46.232635498046875,122.75726318359375
2021-04-27,46.16371536254883,122.35482788085938
2021-04-28,46.172325134277344,121.44718170166016
2021-04-29,46.74959182739258,123.25391387939453
2021-04-30,46.508338928222656,123.44229125976562
2021-05-03,46.93914031982422,124.83806610107422
2021-05-04,46.64620590209961,123.27104187011719
2021-05-05,46.525577545166016,123.21109771728516
2021-05-06,46.9908332824707,124.64108276367188
2021-05-07,46.96498107910156,124.64108276367188
2021-05-10,47.30961990356445,125.63439178466797
2021-05-11,46.8012809753418,124.71810913085938
2021-05-12,46.56003952026367,123.5022201538086
2021-05-13,46.96498107910156,125.33467864990234
2021-05-14,47.1545295715332,125.52307891845703
2021-05-17,47.076995849609375,125.16343688964844
2021-05-18,46.818511962890625,124.5982894897461
2021-05-19,46.67204284667969,124.52978515625
2021-05-20,47.08561325073242,126.07109069824219
2021-05-21,47.059757232666016,125.95979309082031
2021-05-24,47.21485137939453,126.60201263427734
2021-05-25,47.20623016357422,126.98734283447266
2021-05-26,47.41300964355469,126.98734283447266
2021-05-27,47.8093376159668,125.45455169677734
2021-05-28,47.63702392578125,126.6790771484375
2021-06-01,47.62840270996094,126.41360473632812
2021-06-02,47.817955017089844,126.91880798339844
2021-06-03,47.93857192993164,127.37165069580078
2021-06-04,48.45553207397461,127.5182876586914
2021-06-07,48.28321075439453,127.4406509399414
2021-06-08,47.94718933105469,126.2503433227539
2021-06-09,47.800724029541016,126.01747131347656
2021-06-10,48.17120361328125,127.31124877929688
2021-06-11,48.3866081237793,127.38890838623047
2021-06-14,48.2216682434082,128.14793395996094
2021-06-15,48.10013198852539,128.1565704345703
2021-06-16,47.45775604248047,126.88002014160156
2021-06-17,47.7008171081543,128.10482788085938
2021-06-18,46.67648696899414,125.430908203125
2021-06-21,47.18865203857422,126.41423034667969
2021-06-22,47.362266540527344,126.60400390625
2021-06-23,46.980316162109375,124.93927764892578
2021-06-24,47.214691162109375,125.64653015136719
2021-06-25,47.15393829345703,126.28486633300781
2021-06-28,47.10184860229492,126.82823181152344
2021-06-29,46.75461959838867,126.74200439453125
2021-06-30,46.971641540527344,127.80291748046875
2021-07-01,46.8414192199707,127.82880401611328
2021-07-02,47.03240203857422,128.4412078857422
2021-07-06,46.77198028564453,128.6309814453125
2021-07-07,47.15393829345703,129.2002410888672
2021-07-08,46.98899459838867,129.26060485839844
2021-07-09,47.27545928955078,128.93284606933594
2021-07-12,47.292823791503906,128.958740234375
2021-07-13,47.76158905029297,131.9345245361328
2021-07-14,48.83800506591797,133.29730224609375
2021-07-15,48.99425506591797,133.90972900390625
2021-07-16,48.95952606201172,134.40139770507812
2021-07-19,48.37791442871094,134.3841552734375
2021-07-20,48.46472930908203,134.40139770507812
2021-07-21,49.08973693847656,133.90109252929688
2021-07-22,49.020301818847656,133.85801696777344
2021-07-23,49.48905944824219,135.57443237304688
2021-07-26,49.5324592590332,135.47955322265625
2021-07-27,49.706077575683594,136.22994995117188
2021-07-28,49.25468063354492,134.97926330566406
2021-07-29,49.523773193359375,135.2552947998047
2021-07-30,49.50642013549805,135.37603759765625
2021-08-02,49.37620162963867,134.8326416015625
2021-08-03,49.41093063354492,135.13453674316406
2021-08-04,48.69911193847656,132.87469482421875
2021-08-05,49.04633712768555,133.0989227294922
2021-08-06,49.167869567871094,133.11618041992188
2021-08-09,49.176551818847656,133.13343811035156
2021-08-10,49.306758880615234,133.2024383544922
2021-08-11,49.246002197265625,133.7285614013672
2021-08-12,49.34148025512695,133.75445556640625
2021-08-13,49.6800422668457,135.0051727294922
2021-08-16,49.897056579589844,136.3248291015625
2021-08-17,49.72343826293945,136.19546508789062
2021-08-18,49.04633712768555,134.79812622070312
2021-08-19,49.35884475708008,137.066650390625
2021-08-20,49.167869567871094,136.5836181640625
2021-08-23,48.99425506591797,136.15235900878906
2021-08-24,48.62098693847656,134.46176147460938
2021-08-25,48.67306900024414,133.86659240722656
2021-08-26,48.212982177734375,133.37493896484375
2021-08-27,48.3084716796875,133.642333984375
2021-08-30,48.76856231689453,134.55662536621094
2021-08-31,48.881412506103516,134.89303588867188
2021-09-01,49.21127700805664,136.20408630371094
2021-09-02,49.280723571777344,136.30397033691406
2021-09-03,49.246002197265625,136.42552185058594
2021-09-07,48.32583999633789,134.20228576660156
2021-09-08,48.97688674926758,136.10423278808594
2021-09-09,48.49076843261719,135.2444305419922
2021-09-10,48.27376174926758,135.00994873046875
2021-09-13,48.67306900024414,135.2705078125
2021-09-14,48.70804977416992,134.74075317382812
2021-09-15,48.87423324584961,135.49627685546875
2021-09-16,48.410675048828125,135.0968017578125
2021-09-17,47.614768981933594,133.85491943359375
2021-09-20,47.282405853271484,133.40333557128906
2021-09-21,47.27366638183594,133.342529296875
2021-09-22,47.3436279296875,133.75070190429688
2021-09-23,47.26491165161133,133.85491943359375
2021-09-24,47.13372039794922,133.91567993164062
2021-09-27,46.888824462890625,132.6304168701172
2021-09-28,46.040428161621094,131.18008422851562
2021-09-29,46.320316314697266,132.26565551757812
2021-09-30,45.89175033569336,130.62425231933594
