Date,KO,PEP,Spread_Diff,Z,Signal
2023-09-28,52.188438415527344,155.34642028808594,-103.1579818725586,-0.9242273476934051,
2023-09-29,52.347412109375,155.29144287109375,-102.94403076171875,-0.9083465462712693,
2023-10-02,51.87985610961914,155.04397583007812,-103.16411972045898,-0.9246829374927885,
2023-10-03,51.318790435791016,153.6967010498047,-102.37791061401367,-0.8663255368383973,
2023-10-04,51.468406677246094,154.8056640625,-103.3372573852539,-0.9375343074272905,
2023-10-05,48.981014251708984,146.73133850097656,-97.75032424926758,-0.5228368779861995,
2023-10-06,49.69169998168945,146.90548706054688,-97.21378707885742,-0.4830117037890131,Exit
2023-10-09,49.44857406616211,147.88609313964844,-98.43751907348633,-0.5738448138594874,
2023-10-10,50.523948669433594,150.67225646972656,-100.14830780029297,-0.7008303477929021,
2023-10-11,50.22471237182617,149.0408935546875,-98.81618118286133,-0.6019515048762631,
2023-10-12,49.383113861083984,144.87998962402344,-95.49687576293945,-0.3555717126598182,
2023-10-13,49.45792388916016,146.63967895507812,-97.18175506591797,-0.48063408567501537,
2023-10-16,49.96288299560547,147.62948608398438,-97.6666030883789,-0.5166225651663939,
2023-10-17,50.56135177612305,146.97877502441406,-96.41742324829102,-0.42390055543669863,
2023-10-18,50.54264450073242,148.5001678466797,-97.95752334594727,-0.5382165023139235,
2023-10-19,50.82318115234375,147.15292358398438,-96.32974243164062,-0.41739233198186515,
2023-10-20,51.028907775878906,146.63967895507812,-95.61077117919922,-0.364025749104933,
2023-10-23,50.570701599121094,146.7130126953125,-96.1423110961914,-0.4034799956220745,
2023-10-24,52.02947616577149,148.6468048095703,-96.61732864379883,-0.4387387952420975,
2023-10-25,52.47832107543945,148.79347229003906,-96.31515121459961,-0.4163092797863142,
2023-10-26,52.16038131713867,147.9319610595703,-95.77157974243164,-0.37596197532805703,
2023-10-27,51.65543365478515,146.29141235351562,-94.63597869873047,-0.2916705005187103,
2023-10-30,52.506378173828125,148.72927856445312,-96.222900390625,-0.4094618415523252,
2023-10-31,52.82432174682617,149.6457977294922,-96.82147598266602,-0.4538918988491834,
2023-11-01,52.77755355834961,151.10301208496094,-98.32545852661133,-0.5655269729976563,
2023-11-02,53.3853759765625,152.89938354492188,-99.51400756835938,-0.653748582310074,
2023-11-03,53.0580940246582,152.86270141601562,-99.80460739135742,-0.6753187347819366,
