Date,AAPL
2023-09-21,172.2428741455078
2023-09-22,173.09457397460938
2023-09-25,174.3720245361328
2023-09-26,170.29202270507812
2023-09-27,168.77684020996094
2023-09-28,169.03433227539062
2023-09-29,169.54928588867188
2023-10-02,172.06463623046875
2023-10-03,170.72772216796875
2023-10-04,171.9755096435547
2023-10-05,173.21339416503906
2023-10-06,175.7683563232422
2023-10-09,177.25379943847656
2023-10-10,176.6596221923828
2023-10-11,178.0559539794922
2023-10-12,178.95713806152344
2023-10-13,177.1151885986328
2023-10-16,176.98643493652344
2023-10-17,175.43165588378906
2023-10-18,174.13436889648438
2023-10-19,173.758056640625
2023-10-20,171.2030792236328
2023-10-23,171.32191467285156
2023-10-24,171.7576141357422
2023-10-25,169.44033813476562
2023-10-26,165.2711639404297
2023-10-27,166.58827209472656
2023-10-30,168.63819885253906
2023-10-31,169.11355590820312
2023-11-01,172.28248596191406
2023-11-02,175.8475799560547
2023-11-03,174.93649291992188
2023-11-06,177.491455078125
2023-11-07,180.0563507080078
2023-11-08,181.115966796875
2023-11-09,180.640625
2023-11-10,184.83511352539062
2023-11-13,183.24856567382812
2023-11-14,185.8664093017578
2023-11-15,186.4315948486328
2023-11-16,188.11734008789062
2023-11-17,188.09750366210938
2023-11-20,189.84271240234375
2023-11-21,189.03953552246094
2023-11-22,189.70388793945312
2023-11-24,188.3751678466797
2023-11-27,188.1966552734375
2023-11-28,188.80154418945312
2023-11-29,187.7801971435547
2023-11-30,188.35531616210938
2023-12-01,189.63449096679688
2023-12-04,187.83966064453125
2023-12-05,191.79620361328125
2023-12-06,190.70545959472656
2023-12-07,192.63906860351562
2023-12-08,194.0669708251953
2023-12-11,191.5581817626953
2023-12-12,193.0753631591797
2023-12-13,196.29806518554688
2023-12-14,196.4468231201172
2023-12-15,195.91134643554688
2023-12-18,194.2454376220703
2023-12-19,195.28662109375
2023-12-20,193.19435119628906
2023-12-21,193.04559326171875
2023-12-22,191.97467041015625
2023-12-26,191.42930603027344
2023-12-27,191.52842712402344
2023-12-28,191.95486450195312
2023-12-29,190.91366577148438
2024-01-02,184.08151245117188
2024-01-03,182.70318603515625
2024-01-04,180.38282775878906
2024-01-05,179.65895080566406
2024-01-08,184.00218200683594
2024-01-09,183.58570861816406
2024-01-10,184.62689208984375
2024-01-11,184.03192138671875
2024-01-12,184.35914611816406
2024-01-16,182.08836364746094
2024-01-17,181.14634704589844
2024-01-18,187.0464324951172
2024-01-19,189.95179748535156
2024-01-22,192.26223754882812
2024-01-23,193.54139709472656
2024-01-24,192.86712646484375
2024-01-25,192.53988647460938
2024-01-26,190.80458068847656
2024-01-29,190.120361328125
2024-01-30,186.4613494873047
2024-01-31,182.85189819335938
2024-02-01,185.291259765625
2024-02-02,184.2897491455078
2024-02-05,186.10438537597656
2024-02-06,187.71078491210938
2024-02-07,187.81988525390625
2024-02-08,186.73899841308594
2024-02-09,187.5035400390625
2024-02-12,185.8156280517578
2024-02-13,183.7206573486328
2024-02-14,182.8369903564453
2024-02-15,182.54908752441406
2024-02-16,181.0101318359375
2024-02-20,180.26548767089844
2024-02-21,181.02008056640625
2024-02-22,183.05545043945312
2024-02-23,181.21864318847656
2024-02-26,179.86834716796875
2024-02-27,181.32785034179688
2024-02-28,180.12646484375
2024-02-29,179.46127319335938
2024-03-01,178.37905883789062
2024-03-04,173.85154724121094
2024-03-05,168.9070587158203
2024-03-06,167.91416931152344
2024-03-07,167.7950439453125
2024-03-08,169.5126953125
2024-03-11,171.51829528808594
2024-03-12,171.994873046875
2024-03-13,169.90985107421875
2024-03-14,171.7665252685547
2024-03-15,171.38922119140625
2024-03-18,172.4813690185547
2024-03-19,174.82455444335938
2024-03-20,177.39610290527344
2024-03-21,170.1481475830078
2024-03-22,171.05165100097656
2024-03-25,169.63186645507812
2024-03-26,168.49998474121094
2024-03-27,172.07431030273438
2024-03-28,170.25735473632812
2024-04-01,168.81768798828125
2024-04-02,167.6361846923828
2024-04-03,168.44041442871094
2024-04-04,167.61631774902344
2024-04-05,168.37091064453125
2024-04-08,167.24896240234375
2024-04-09,168.46023559570312
2024-04-10,166.58372497558594
2024-04-11,173.7919921875
2024-04-12,175.29122924804688
2024-04-15,171.45872497558594
2024-04-16,168.17233276367188
2024-04-17,166.8021697998047
2024-04-18,165.84901428222656
2024-04-19,163.82357788085938
2024-04-22,164.65757751464844
2024-04-23,165.7100067138672
2024-04-24,167.8148956298828
2024-04-25,168.6787109375
2024-04-26,168.0928955078125
2024-04-29,172.26295471191406
2024-04-30,169.1155548095703
2024-05-01,168.0928955078125
2024-05-02,171.79629516601562
2024-05-03,182.07249450683594
2024-05-06,180.41441345214844
2024-05-07,181.0994873046875
2024-05-08,181.43707275390625
2024-05-09,183.2540283203125
2024-05-10,181.99136352539062
2024-05-13,185.20269775390625
2024-05-14,186.3460235595703
2024-05-15,188.62281799316406
2024-05-16,188.74209594726562
2024-05-17,188.7719268798828
2024-05-20,189.93515014648438
2024-05-21,191.23757934570312
2024-05-22,189.7959747314453
2024-05-23,185.7992401123047
2024-05-24,188.88128662109375
2024-05-28,188.89125061035156
2024-05-29,189.18951416015625
2024-05-30,190.1837158203125
2024-05-31,191.13818359375
2024-06-03,192.90789794921875
2024-06-04,193.2260284423828
2024-06-05,194.7372283935547
2024-06-06,193.3552703857422
2024-06-07,195.7513427734375
2024-06-10,192.0031280517578
2024-06-11,205.95199584960938
2024-06-12,211.83778381347656
2024-06-13,213.00099182128906
2024-06-14,211.2611083984375
2024-06-17,215.4169464111328
2024-06-18,213.0507049560547
2024-06-20,208.4673614501953
2024-06-21,206.29002380371094
2024-06-24,206.936279296875
2024-06-25,207.86090087890625
2024-06-26,212.01670837402344
2024-06-27,212.86180114746094
2024-06-28,209.40191650390625
2024-07-01,215.49647521972656
2024-07-02,218.9961395263672
2024-07-03,220.2687225341797
2024-07-05,225.03102111816406
2024-07-08,226.50245666503906
2024-07-09,227.35748291015625
2024-07-10,231.6326141357422
2024-07-11,226.25390625
2024-07-12,229.2067108154297
2024-07-15,233.04440307617188
2024-07-16,233.4619903564453
2024-07-17,227.55633544921875
2024-07-18,222.8834991455078
2024-07-19,223.01275634765625
2024-07-22,222.66477966308594
2024-07-23,223.70870971679688
2024-07-24,217.276123046875
2024-07-25,216.23219299316406
2024-07-26,216.69947814941406
2024-07-29,216.9778594970703
2024-07-30,217.5346221923828
2024-07-31,220.795654296875
2024-08-01,217.09718322753906
2024-08-02,218.58848571777344
2024-08-05,208.0597381591797
2024-08-06,206.03152465820312
2024-08-07,208.6065673828125
2024-08-08,212.0763702392578
2024-08-09,214.98944091796875
2024-08-12,216.5222930908203
2024-08-13,220.24497985839844
2024-08-14,220.69288635253906
2024-08-15,223.6790008544922
2024-08-16,225.00283813476562
2024-08-19,224.84356689453125
2024-08-20,225.46067810058594
2024-08-21,225.35121154785156
2024-08-22,223.4898681640625
2024-08-23,225.7891845703125
2024-08-26,226.12759399414062
2024-08-27,226.97366333007812
2024-08-28,225.44081115722656
2024-08-29,228.72549438476562
2024-08-30,227.9391632080078
2024-09-03,221.738037109375
2024-09-04,219.82691955566406
2024-09-05,221.34982299804688
2024-09-06,219.79705810546875
2024-09-09,219.8866424560547
2024-09-10,219.09034729003906
2024-09-11,221.6285400390625
2024-09-12,221.738037109375
2024-09-13,221.4692840576172
2024-09-16,215.3179168701172
2024-09-17,215.78570556640625
2024-09-18,219.6676788330078
2024-09-19,227.8097686767578
2024-09-20,227.1428680419922
2024-09-23,225.42088317871094
2024-09-24,226.31671142578125
2024-09-25,225.3213348388672
2024-09-26,226.46603393554688
2024-09-27,226.73475646972656
2024-09-30,231.92063903808594
2024-10-01,225.162109375
2024-10-02,225.7294464111328
2024-10-03,224.62460327148438
2024-10-04,225.7493438720703
2024-10-07,220.6630401611328
2024-10-08,224.72413635253906
2024-10-09,228.47665405273438
2024-10-10,227.97897338867188
2024-10-11,226.4958953857422
2024-10-14,230.228515625
2024-10-15,232.76669311523438
2024-10-16,230.70628356933594
2024-10-17,231.07456970214844
2024-10-18,233.91136169433594
2024-10-21,235.38449096679688
2024-10-22,234.76739501953125
2024-10-23,229.6909942626953
2024-10-24,229.5019073486328
2024-10-25,230.3380126953125
2024-10-28,232.31878662109375
2024-10-29,232.58753967285156
2024-10-30,229.03407287597656
2024-10-31,224.8634796142578
2024-11-01,221.8773651123047
2024-11-04,220.98153686523438
2024-11-05,222.4148712158203
2024-11-06,221.68824768066406
2024-11-07,226.4262237548828
2024-11-08,226.15716552734375
2024-11-11,223.4368133544922
2024-11-12,223.4368133544922
2024-11-13,224.3236541748047
2024-11-14,227.41270446777344
2024-11-15,224.2041015625
2024-11-18,227.21340942382812
2024-11-19,227.4724884033203
2024-11-20,228.18994140625
2024-11-21,227.71165466308594
2024-11-22,229.05686950683594
2024-11-25,232.04624938964844
2024-11-26,234.228515625
2024-11-27,234.0989532470703
2024-11-29,236.490478515625
2024-12-02,238.74246215820312
2024-12-03,241.79165649414062
2024-12-04,242.150390625
2024-12-05,242.18026733398438
2024-12-06,241.98097229003906
2024-12-09,245.8771514892578
2024-12-10,246.8935546875
2024-12-11,245.6180877685547
2024-12-12,247.08287048339844
2024-12-13,247.2522735595703
2024-12-16,250.1519775390625
2024-12-17,252.58334350585938
2024-12-18,247.1725616455078
2024-12-19,248.90640258789062
2024-12-20,253.58978271484375
2024-12-23,254.3670196533203
2024-12-24,257.28668212890625
2024-12-26,258.1037292480469
2024-12-27,254.6858673095703
2024-12-30,251.30787658691406
2024-12-31,249.5341796875
